,equity
1098,8775.731011093118
1099,8767.328051002081
1100,8814.208985638208
1101,9127.096674185988
1102,9056.091602905097
1103,9508.214971070513
1104,9403.838528480179
1105,9246.02763809803
1106,9369.582511881525
1107,9136.062483990105
1108,8978.291964323524
1109,9186.52178542443
1110,9149.53167660122
1111,8984.805691849917
1112,9160.387889142525
1113,9099.957020460124
1114,9131.036622189615
1115,9494.263085099223
1116,9193.95994387335
1117,8826.391581031075
1118,8870.48323374785
1119,8870.48323374785
1120,8870.48323374785
1121,8870.48323374785
1122,8870.48323374785
1123,8870.48323374785
1124,8870.48323374785
1125,8870.48323374785
1126,8870.48323374785
1127,8870.48323374785
1128,8870.48323374785
1129,8870.48323374785
1130,8870.48323374785
1131,8870.48323374785
1132,8870.48323374785
1133,8870.48323374785
1134,8870.48323374785
1135,8870.48323374785
1136,8870.48323374785
1137,8870.48323374785
1138,8870.48323374785
1139,8870.48323374785
1140,8870.48323374785
1141,8870.48323374785
1142,8870.48323374785
1143,8870.48323374785
1144,8866.050208643528
1145,8936.800938281829
1146,8865.882379343862
1147,8845.374249277145
1148,8975.887466621369
1149,8725.34578596211
1150,8834.386617632488
1151,8571.80821964003
1152,8705.257534288416
1153,8792.997731596159
1154,8792.997731596159
1155,8792.997731596159
1156,8792.997731596159
1157,8792.997731596159
1158,8792.997731596159
1159,8792.997731596159
1160,8792.997731596159
1161,8792.997731596159
1162,8792.997731596159
1163,8792.997731596159
1164,8792.997731596159
1165,8792.997731596159
1166,8792.997731596159
1167,8792.997731596159
1168,8792.997731596159
1169,8792.997731596159
1170,8792.997731596159
1171,8792.997731596159
1172,8792.997731596159
1173,8788.60342988122
1174,8525.420624319648
1175,8521.1600442975
1176,8672.622245471903
1177,8624.711469441965
1178,8596.14703180948
1179,8718.50701274181
1180,8429.927089275447
1181,8734.42212965177
1182,9481.606099461467
1183,10209.856993350888
1184,9835.169892963979
1185,10040.908435697229
1186,9711.734346812469
1187,9227.542916679316
1188,9034.866957149905
1189,9717.563332823614
1190,9768.409054436748
1191,10155.911502396286
1192,10062.983389214312
1193,10008.871871409607
1194,10933.353864906563
1195,12300.070018650287
1196,11248.638845641395
1197,10508.606662689099
1198,11290.885459414327
1199,11249.548384014603
1200,12555.08364497329
1201,13563.81223193082
1202,13855.493729380527
1203,20227.86395058081
1204,17655.486105454205
1205,17859.405571436902
1206,18252.860322448167
1207,18595.303926537974
1208,16468.424233207836
1209,17860.76987900085
1210,15732.567986366235
1211,16519.18754294803
1212,16131.313940774922
1213,17119.332483321097
1214,17548.66828257639
1215,17626.38328366622
1216,17289.354801560326
1217,18747.139086571962
1218,18980.821872451037
1219,18987.31255965827
1220,18502.582745369615
1221,18313.007758269363
1222,18663.676909802143
1223,19165.850370768803
1224,21572.257915176244
1225,21284.504516660105
1226,21795.152565338685
1227,22477.76592758941
1228,26122.988799591825
1229,28027.01595101899
1230,30330.614378713242
1231,30851.142227827077
1232,28366.605818310847
1233,25235.21437929325
1234,28039.87220375513
1235,30768.7568193724
1236,34710.41220342456
1237,48340.61712739861
1238,53926.612019914595
1239,62858.095984949665
1240,51209.05572881134
1241,51214.84501274667
1242,50111.53165342709
1243,48916.03730172827
1244,48925.132685472774
1245,52656.71357930657
1246,46629.63588662673
1247,43796.33241574712
1248,54501.20927856953
1249,62352.946071686245
1250,62733.25342143295
1251,78533.45087953612
1252,126562.79413855645
1253,140759.8989316174
1254,147246.64961884645
1255,151258.0892143535
1256,123764.20712181543
1257,100185.44980456222
1258,105045.55126409071
1259,106618.87940614884
1260,112946.88917902172
1261,108441.46918647438
1262,109835.38246255709
1263,118500.64598916209
1264,125095.29006449226
1265,134396.33535181684
1266,131408.84347082273
1267,160094.49032648862
1268,154639.1176566859
1269,136478.5237462195
1270,147762.55518431403
1271,142720.96953870292
1272,136949.3662570001
1273,148868.34210302515
1274,134467.43334092104
1275,136950.60784906524
1276,127801.6912764867
1277,125781.50548744375
1278,130676.27572012646
1279,130676.27572012646
1280,130676.27572012646
1281,130676.27572012646
1282,130676.27572012646
1283,130676.27572012646
1284,130676.27572012646
1285,130676.27572012646
1286,130676.27572012646
1287,130676.27572012646
1288,130676.27572012646
1289,130676.27572012646
1290,130676.27572012646
1291,130676.27572012646
1292,130676.27572012646
1293,130676.27572012646
1294,130676.27572012646
1295,130676.27572012646
1296,130676.27572012646
1297,130676.27572012646
1298,130676.27572012646
1299,130676.27572012646
1300,130676.27572012646
1301,130676.27572012646
1302,130676.27572012646
1303,130676.27572012646
1304,130676.27572012646
1305,130676.27572012646
1306,130676.27572012646
1307,130676.27572012646
1308,130676.27572012646
1309,130676.27572012646
1310,130676.27572012646
1311,130676.27572012646
1312,130676.27572012646
1313,130676.27572012646
1314,130676.27572012646
1315,130676.27572012646
1316,130610.97023500896
1317,116998.38422338
1318,119423.61780125415
1319,122446.58452075366
1320,117560.48763106091
1321,116663.89175886409
1322,113410.6796925035
1323,113314.40896552401
1324,113314.40896552401
1325,113314.40896552401
1326,113314.40896552401
1327,113314.40896552401
1328,113257.78007548627
1329,103601.64613211979
1330,105754.14237381266
1331,106409.6025630813
1332,105093.25612684817
1333,102866.96171050622
1334,102016.16344428495
1335,100685.70546802443
1336,98067.10518545123
1337,95583.0088192794
1338,95583.0088192794
1339,95583.0088192794
1340,95583.0088192794
1341,95583.0088192794
1342,95583.0088192794
1343,95583.0088192794
1344,95583.0088192794
1345,95583.0088192794
1346,95583.0088192794
1347,95583.0088192794
1348,95583.0088192794
1349,95583.0088192794
1350,95583.0088192794
1351,95535.24119868007
1352,97746.28855443241
1353,110223.54464165193
1354,108040.2486721301
1355,133163.8779039956
1356,116544.63142206777
1357,112701.09185691971
1358,93515.82042579657
1359,99873.5636605939
1360,105685.73890086755
1361,100918.61394103951
1362,83512.0272879142
1363,83512.0272879142
1364,83512.0272879142
1365,83512.0272879142
1366,83512.0272879142
1367,83512.0272879142
1368,83512.0272879142
1369,83512.0272879142
1370,83512.0272879142
1371,83512.0272879142
1372,83512.0272879142
1373,83512.0272879142
1374,83512.0272879142
1375,83512.0272879142
1376,83512.0272879142
1377,83512.0272879142
1378,83512.0272879142
1379,83512.0272879142
1399,9995.002498750626
1400,10517.77450733014
1401,9643.627562169677
1402,9463.557136940892
1403,9609.022502589392
1404,9488.584273343316
1405,9091.821922276074
1406,9091.821922276074
1407,9091.821922276074
1408,9091.821922276074
1409,9091.821922276074
1410,9091.821922276074
1411,9091.821922276074
1412,9087.278283134508
1413,10278.758898389417
1414,10082.237106949548
1415,9850.056962608087
1416,9967.724427306324
1417,10087.844933730295
1418,9820.442986116226
1419,10415.087839766278
1420,10359.45224144301
1421,10107.295871655451
1422,10315.556564225724
1423,10704.743618720298
1424,12397.82077807633
1425,10186.50005008527
1426,10523.117553418753
1427,9094.550710371788
1428,10611.25875954151
1429,10376.274701809674
1430,11729.316419027198
1431,12181.060627417683
1432,11505.634712797657
1433,12028.609949027854
1434,12057.961791747033
1435,12209.710726807583
1436,12170.546717185463
1437,15972.260583888148
1438,16566.64228378994
1439,16718.216802994186
1440,18151.16444197168
1441,17754.442826468017
1442,17417.824303158955
1443,20699.45354496174
1444,18227.827860760255
1445,18216.524489282383
1446,18820.10739060183
1447,18825.188909885183
1448,19477.396096088592
1449,21583.666459649434
1450,21724.113043208563
1451,23328.349293063722
1452,23832.574314723337
1453,24348.979887021982
1454,22927.859887067727
1455,22312.800218389682
1456,24511.680301920187
1457,28947.202011919468
1458,30322.062030822657
1459,32496.760528809293
1460,32960.243638331056
1461,51984.66849517894
1462,52427.30126002019
1463,56360.08711298362
1464,49642.53893467539
1465,58363.32360421188
1466,65050.558102650124
1467,53039.90686699604
1468,63601.7518804088
1469,75195.00455175855
1470,78247.25348270706
1471,82458.570238907
1472,77732.77770456437
1473,74348.19618849014
1474,82278.60571413352
1475,68869.53097934846
1476,78604.80802866186
1477,78053.53968456163
1478,80124.93911651452
1479,81654.69877563094
1480,84495.62504674845
1481,106602.35140061771
1482,130221.66918145178
1483,149714.31187534332
1484,131817.14791934993
1485,117580.54644324235
1486,114794.38063123898
1487,100488.55951950965
1488,114391.35148557647
1489,114104.8443718231
1490,102374.03776819567
1491,86362.53157662337
1492,59742.63994417172
1493,59742.63994417172
1494,59742.63994417172
1495,59742.63994417172
1496,59742.63994417172
1497,59742.63994417172
1498,59742.63994417172
1499,59742.63994417172
1500,59742.63994417172
1501,59742.63994417172
1502,59742.63994417172
1503,59742.63994417172
1504,59742.63994417172
1505,59742.63994417172
1506,59742.63994417172
1507,59742.63994417172
1508,59742.63994417172
1509,59742.63994417172
1510,59742.63994417172
1511,59742.63994417172
1512,59742.63994417172
1513,59742.63994417172
1514,59742.63994417172
1515,59742.63994417172
1516,59742.63994417172
1517,59742.63994417172
1518,59742.63994417172
1519,59742.63994417172
1520,59742.63994417172
1521,59712.78355239553
1522,65186.94078883454
1523,62404.43482557656
1524,62544.08605716908
1525,56999.479356168194
1526,59414.319429778654
1527,62943.5103935724
1528,58387.53872789217
1529,55529.17523362274
1530,58981.53364449347
1531,56110.48247102626
1532,54496.362616520164
1533,56240.284328732516
1534,55816.10435125124
1535,53368.70818033203
1536,53368.70818033203
1537,53368.70818033203
1538,53368.70818033203
1539,53368.70818033203
1540,53368.70818033203
1541,53368.70818033203
1542,53368.70818033203
1543,53368.70818033203
1544,53368.70818033203
1545,53368.70818033203
1546,53368.70818033203
1547,53368.70818033203
1548,53368.70818033203
1549,53368.70818033203
1550,53368.70818033203
1551,53368.70818033203
1552,53368.70818033203
1553,53368.70818033203
1554,53368.70818033203
1555,53368.70818033203
1556,53368.70818033203
1557,53368.70818033203
1558,53368.70818033203
1559,53368.70818033203
1560,53368.70818033203
1561,53368.70818033203
1562,53368.70818033203
1563,53368.70818033203
1564,53368.70818033203
1565,53368.70818033203
1566,53368.70818033203
1567,53368.70818033203
1568,53368.70818033203
1569,53368.70818033203
1570,53368.70818033203
1571,53368.70818033203
1572,53368.70818033203
1573,53368.70818033203
1574,53368.70818033203
1575,53368.70818033203
1576,53368.70818033203
1577,53368.70818033203
1578,53342.03716175116
1579,56104.80480123397
1580,58290.2198765044
1581,64198.89111077608
1582,64385.95641530155
1583,66619.12533107091
1584,76008.07841099496
1585,81791.32878069591
1586,82757.28786821959
1587,76024.65034085269
1588,77787.05611577156
1589,76986.67245056557
1590,81458.3402437602
1591,71528.68707827161
1592,79021.11554447134
1593,76140.93506256111
1594,75238.03301832716
1595,76668.15655797711
1596,73176.20765515619
1597,72247.0481924601
1598,74053.40816650052
1599,79223.07204247895
1600,73955.31691575171
1601,73955.31691575171
1602,73955.31691575171
1603,73955.31691575171
1604,73955.31691575171
1605,73955.31691575171
1606,73955.31691575171
1607,73955.31691575171
1608,73955.31691575171
1609,73955.31691575171
1610,73955.31691575171
1611,73955.31691575171
1612,73955.31691575171
1613,73955.31691575171
1614,73955.31691575171
1615,73955.31691575171
1616,73955.31691575171
1617,73955.31691575171
1618,73955.31691575171
1619,73955.31691575171
1620,73955.31691575171
1621,73955.31691575171
1622,73955.31691575171
1623,73955.31691575171
1624,73955.31691575171
1625,73955.31691575171
1626,73955.31691575171
1627,73955.31691575171
1628,73955.31691575171
1629,73955.31691575171
1630,73955.31691575171
1631,73955.31691575171
1632,73955.31691575171
1633,73955.31691575171
1634,73918.35773688328
1635,72469.02754721486
1636,71176.18164830137
1637,63035.81174864948
1638,64030.610872307596
1639,64030.610872307596
1640,64030.610872307596
1641,64030.610872307596
1642,64030.610872307596
1643,64030.610872307596
1644,64030.610872307596
1645,64030.610872307596
1646,64030.610872307596
1647,64030.610872307596
1648,64030.610872307596
1649,64030.610872307596
1650,64030.610872307596
1651,64030.610872307596
1652,64030.610872307596
1653,64030.610872307596
1654,64030.610872307596
1655,64030.610872307596
1656,64030.610872307596
1657,64030.610872307596
1658,64030.610872307596
1659,64030.610872307596
1660,64030.610872307596
1661,64030.610872307596
1662,64030.610872307596
1663,64030.610872307596
1664,64030.610872307596
1665,63998.611566524334
1666,63823.81962431359
1667,59117.656599372545
1668,59420.84252695686
1669,59420.84252695686
1670,59420.84252695686
1671,59420.84252695686
1672,59420.84252695686
1673,59420.84252695686
1674,59391.14695348012
1675,68306.82779763555
1676,70725.45002240755
1677,62742.43816970095
1678,60167.05664597063
1679,63628.0091142314
1680,63128.83150620378
1681,66597.32805856704
1682,65184.429490881565
1683,62433.14357344794
1684,62883.01260225203
1685,62557.15614958995
1686,60850.967925009056
1687,60215.07905345367
1688,54181.50104817093
1689,58104.28812770491
1690,58104.28812770491
1691,58104.28812770491
1692,58104.28812770491
1693,58104.28812770491
1694,58104.28812770491
1695,58104.28812770491
1696,58104.28812770491
1697,58104.28812770491
1698,58104.28812770491
1699,58104.28812770491
1700,58104.28812770491
1701,58104.28812770491
1702,58104.28812770491
1703,58104.28812770491
1704,58104.28812770491
1705,58104.28812770491
1706,58104.28812770491
1707,58104.28812770491
1708,58104.28812770491
1709,58104.28812770491
1710,58104.28812770491
1711,58104.28812770491
1712,58104.28812770491
1713,58104.28812770491
1714,58104.28812770491
1715,58075.25050245369
1716,61495.35490316444
1717,61465.395373650696
1718,75641.20677160283
1719,113087.78784209682
1720,148092.54930631706
1721,117929.43653296366
1722,124237.21495554638
1723,124288.87745132206
1724,116316.57587717257
1725,118178.07703774702
1726,125199.45842709414
1727,134268.93930650683
1728,137505.2761994128
1729,162592.7256891621
1730,149299.65885373307
1731,152283.81671474775
1732,154619.48050778382
1733,145783.07061387962
1734,145439.83348441112
1735,154067.4702789479
1736,147266.42117752077
1737,141086.50153443762
1738,132316.85185196958
1739,134344.89968842355
1740,134082.3409770157
1741,135765.5233717771
1742,135765.5233717771
1743,135765.5233717771
1744,135765.5233717771
1745,135765.5233717771
1746,135765.5233717771
1747,135765.5233717771
1748,135765.5233717771
1749,135765.5233717771
1750,135765.5233717771
1751,135765.5233717771
1752,135765.5233717771
1753,135765.5233717771
1754,135765.5233717771
1755,135765.5233717771
1756,135765.5233717771
1757,135765.5233717771
1758,135765.5233717771
1759,135765.5233717771
1760,135765.5233717771
1761,135765.5233717771
1762,135765.5233717771
1763,135765.5233717771
1764,135765.5233717771
1765,135765.5233717771
1766,135765.5233717771
1767,135765.5233717771
1768,135765.5233717771
1769,135765.5233717771
1770,135765.5233717771
1771,135765.5233717771
1772,135765.5233717771
1773,135765.5233717771
1774,135765.5233717771
1775,135765.5233717771
1776,135765.5233717771
1777,135765.5233717771
1778,135765.5233717771
1779,135765.5233717771
1780,135765.5233717771
1781,135765.5233717771
1782,135765.5233717771
1783,135765.5233717771
1784,135765.5233717771
1785,135765.5233717771
1786,135765.5233717771
1787,135765.5233717771
1788,135765.5233717771
1789,135765.5233717771
1790,135765.5233717771
1791,135765.5233717771
1792,135765.5233717771
1793,135765.5233717771
1794,135765.5233717771
1795,135765.5233717771
1796,135765.5233717771
1797,135765.5233717771
1798,135765.5233717771
1799,135765.5233717771
1800,135765.5233717771
1801,135765.5233717771
1802,135765.5233717771
1803,135765.5233717771
1804,135765.5233717771
1805,135765.5233717771
1806,135765.5233717771
1807,135765.5233717771
1808,135765.5233717771
1809,135765.5233717771
1810,135765.5233717771
1811,135765.5233717771
1812,135765.5233717771
1813,135765.5233717771
1814,135765.5233717771
1815,135765.5233717771
1816,135765.5233717771
1817,135765.5233717771
1818,135765.5233717771
1819,135765.5233717771
1820,135765.5233717771
1821,135765.5233717771
1822,135765.5233717771
1823,135765.5233717771
1824,135765.5233717771
1825,135765.5233717771
1826,135765.5233717771
1827,135697.67453450983
1828,143748.6428889983
1829,145675.43985554585
1830,146301.8276113303
1831,136303.8075856994
1832,134019.95585337997
1833,136176.6612200273
1834,136065.84400721415
1835,128776.28201533895
1836,132518.40132695003
1837,126616.79575545299
1838,130379.21872921936
1839,128732.28391918124
1859,10000.0
1860,10000.0
1861,10000.0
1862,10000.0
1863,10000.0
1864,10000.0
1865,10000.0
1866,10000.0
1867,10000.0
1868,10000.0
1869,10000.0
1870,10000.0
1871,10000.0
1872,10000.0
